brand_alcatel,brand_apple,brand_asus,brand_blu,brand_htc,brand_huawei,brand_infinix,brand_lenovo,brand_lg,brand_nokia,brand_samsung,brand_sony,brand_xiaomi,brand_zte,Status_Available,Status_Coming,Status_Discontinued,SIM_Micro-SIM,SIM_Mini-SIM,SIM_Nano-SIM,SIM_eSIM,2G,3G,4G,5G,Announced,Weight,Length,Width,Diameter,Display Size,ppi,body ratio,Price,CPU,ratio,pixel,Loudspeaker,3.5mm jack,RAM,Storage,Color_count,Sensors_count,Bluetooth_version,OS,battery_capacity_bined
-0.20904733292145777,-0.1585413011201378,-0.21100532375015144,-0.242293355846874,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,-0.3067543403775846,-0.24403351842218146,1.9957661954164165,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,-0.9567980078081605,-0.03365903316489002,0.9589700001876788,1.779954772939664,-0.47259946445918305,-1.0863234712600691,-0.19383855529432478,0.0,0.10143783390008587,0.5949223346535771,-0.38679414911566695,-0.7049838775826354,0.8808568240245508,1.018906042683243,1.0764927333791312,-0.06325517036807436,0.761752124469267,-0.9452770065895242,-0.11327817442931427,0.19156031652558916,-0.5690024823605493,-0.2377793952341485,-0.46803776990813056,-1.7527682734987298,0.3632334154376782,-0.5623441863343265,-0.6350980424140259,-0.52731330636259,-1.627250765672846,-0.10221118837150499,0.0,2
-0.20904733292145777,6.307504687641175,-0.21100532375015144,-0.242293355846874,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,-0.3067543403775846,-0.24403351842218146,-0.5010606965368257,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,-0.9567980078081605,-0.03365903316489002,0.9589700001876788,1.779954772939664,-0.47259946445918305,-1.0863234712600691,-0.19383855529432478,0.0,0.10143783390008587,-1.680891675687885,-0.38679414911566695,-1.7990346660922287,-0.5493281176221125,-1.2485110610086363,-0.8049726284949085,0.11941308305868442,-1.3880734623104567,0.17359918706812819,-1.5785915758191815,-0.22147184551021432,-1.3577217402626756,-0.4610977148252192,-0.8148458024583939,0.5705260730238364,0.3632334154376782,-0.9634530698803251,-0.6350980424140259,-0.52731330636259,0.11665508790431943,-2.1623453808822397,1.0,1
-0.20904733292145777,-0.1585413011201378,-0.21100532375015144,-0.242293355846874,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,3.259937573398629,-0.24403351842218146,-0.5010606965368257,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,-0.9567980078081605,-0.03365903316489002,0.9589700001876788,1.779954772939664,-0.47259946445918305,-1.0863234712600691,-0.19383855529432478,0.0,0.10143783390008587,-1.680891675687885,-0.38679414911566695,-0.431471180455237,-0.3641243122290194,-0.43894512161516175,-0.3088458596437421,0.3020813364854421,-0.46671963940486083,-1.1415710756522701,-0.30865329461463015,-0.5828749872915423,-0.5690024823605493,0.15923095070553192,-0.9879788749580957,0.5705260730238364,0.3632334154376782,-0.7628986281073258,-0.6350980424140259,0.1747999910594221,-1.0459488144804576,-0.10221118837150499,0.0,2
-0.20904733292145777,-0.1585413011201378,-0.21100532375015144,-0.242293355846874,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,-0.3067543403775846,-0.24403351842218146,1.9957661954164165,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,1.0451526778267515,-0.03365903316489002,-1.0427854883930587,-0.5618120275879038,-0.47259946445918305,0.9205361261688113,-0.19383855529432478,0.0,0.10143783390008587,0.5949223346535771,-0.38679414911566695,1.7566303965639496,0.1091743015533296,0.41173158813813676,-0.0645988349785522,-0.002365752559155128,0.5160577716944412,0.8606284287877393,0.7481484918423049,-0.5753887793546435,1.008436033443703,1.1517568155547344,0.8669022116349534,0.5705260730238364,0.3632334154376782,0.44042802253067,0.2857720973434335,0.8769132884814342,0.11665508790431943,1.0904980809768148,0.0,3
-0.20904733292145777,-0.1585413011201378,-0.21100532375015144,-0.242293355846874,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,3.259937573398629,-0.24403351842218146,-0.5010606965368257,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,-0.9567980078081605,-0.03365903316489002,0.9589700001876788,-0.5618120275879038,-0.47259946445918305,0.9205361261688113,-0.19383855529432478,0.0,0.10143783390008587,0.5949223346535771,-0.38679414911566695,-0.1579584833278387,-0.16863140653631004,0.15874223207767604,-0.06078247521815884,-0.9157070196929469,-0.03675452204891599,1.9696899189922543,0.05545488391254973,-0.2731008657646897,-0.5690024823605493,0.15923095070553192,1.786214441668581,0.5705260730238364,0.3632334154376782,0.44042802253067,-0.24043941108940045,0.1747999910594221,1.860560941481485,0.11464504241909888,0.0,2
-0.20904733292145777,-0.1585413011201378,-0.21100532375015144,-0.242293355846874,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,-0.3067543403775846,-0.24403351842218146,1.9957661954164165,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,-0.9567980078081605,-0.03365903316489002,0.9589700001876788,1.779954772939664,-0.47259946445918305,-1.0863234712600691,-0.19383855529432478,0.0,0.10143783390008587,-1.680891675687885,-0.38679414911566695,-0.9784965747100337,-0.5287499170228799,-0.695096844626379,-0.5034802074238149,0.3629707542943614,-0.7738375803733928,-0.6606506064485425,-0.7526876586721657,-0.3763589062736406,-0.5690024823605493,0.15923095070553192,-0.8961289350873618,0.5705260730238364,0.3632334154376782,-0.5623441863343265,-0.6350980424140259,-0.52731330636259,-0.46464686328806903,-0.10221118837150499,0.0,2
-0.20904733292145777,-0.1585413011201378,-0.21100532375015144,4.127228320003895,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,-0.3067543403775846,-0.24403351842218146,-0.5010606965368257,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,1.0451526778267515,-0.03365903316489002,-1.0427854883930587,1.779954772939664,-0.47259946445918305,-1.0863234712600691,-0.19383855529432478,0.0,0.10143783390008587,-1.680891675687885,-0.38679414911566695,0.11555421379955963,-0.7345319230152055,-0.8816764947209684,-0.5950728416732614,0.8500860967657173,-1.0809555213419246,-0.77842704788619,-1.4009778301961673,-0.9959071493273458,-1.3577217402626756,-0.08890051550676822,-1.009925320767917,0.5705260730238364,0.3632334154376782,-0.9634530698803251,-0.6350980424140259,1.5790265859034462,-1.627250765672846,-0.10221118837150499,0.0,2
-0.20904733292145777,-0.1585413011201378,-0.21100532375015144,-0.242293355846874,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,-0.3067543403775846,-0.24403351842218146,1.9957661954164165,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,1.0451526778267515,-0.03365903316489002,-1.0427854883930587,-0.5618120275879038,-0.47259946445918305,0.9205361261688113,-0.19383855529432478,0.0,0.10143783390008587,0.5949223346535771,2.5853545155383415,1.7566303965639496,0.08859610095409705,0.32318531351697605,-0.09131335330130745,-0.42859167722159086,0.5774813598881479,0.7919255046157782,1.1744214813375389,-0.2731008657646897,1.008436033443703,1.1517568155547344,0.8595867296983463,0.5705260730238364,-2.75305067622991,2.0448635567146645,1.3381951142091013,-0.52731330636259,0.6979570390967079,1.3073543117674187,0.0,3
-0.20904733292145777,-0.1585413011201378,-0.21100532375015144,-0.242293355846874,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,-0.3067543403775846,-0.24403351842218146,1.9957661954164165,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,-0.9567980078081605,-0.03365903316489002,0.9589700001876788,-0.5618120275879038,-0.47259946445918305,0.9205361261688113,-0.19383855529432478,0.0,0.10143783390008587,0.5949223346535771,-0.38679414911566695,0.11555421379955963,-0.44643711462594965,-0.43578275466440614,-0.366091256049646,-0.24592342379483315,-0.46671963940486083,-0.17973013724481465,-0.1754429853973695,-0.22147184551021432,1.008436033443703,0.15923095070553192,-0.5547397780456964,0.5705260730238364,0.3632334154376782,-0.5623441863343265,-0.5035451653058174,-0.52731330636259,0.11665508790431943,0.11464504241909888,0.0,2
-0.20904733292145777,-0.1585413011201378,-0.21100532375015144,4.127228320003895,-0.2887341140896759,-0.34158557883257584,-0.1205929983833604,-0.2650401208193282,-0.3067543403775846,-0.24403351842218146,-0.5010606965368257,-0.21963699877237228,-0.3470683889528298,-0.29026467014107377,-0.9567980078081605,-0.03365903316489002,0.9589700001876788,-0.5618120275879038,2.115956693146797,-1.0863234712600691,-0.19383855529432478,0.0,0.10143783390008587,-1.680891675687885,-0.38679414911566695,-0.9784965747100337,-0.0657404035401472,0.0733583244072709,-0.007353438572648375,0.2411919186765229,-0.15960169843632888,-1.3182357378087417,-0.4418636038318908,-0.6345040075460178,-0.5690024823605493,0.15923095070553192,-0.9879788749580957,0.5705260730238364,0.3632334154376782,-0.7628986281073258,-0.7008744809681301,1.5790265859034462,-1.0459488144804576,-0.10221118837150499,0.0,2
