Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Xiaomi377,Redmi Note 10 Pro (China),True,True,True,True,False,False,2021,May 26,193.0,163.3,75.9,8.9,6.6,84.9,1080,2400,20:9,399,Android 11,8
Xiaomi377,Redmi Note 10 Pro (India),True,True,True,False,False,False,2021,March 04,192.0,164.5,76.2,8.1,6.67,85.7,1080,2400,20:9,395,Android 11,8
Xiaomi377,Redmi Note 10 Pro Max,True,True,True,False,False,False,2021,March 04,192.0,164.5,76.2,8.1,6.67,85.7,1080,2400,20:9,395,Android 11,8
Xiaomi377,Redmi Note 10S,True,True,True,False,False,False,2021,March 04,178.8,160.5,74.5,8.3,6.43,83.5,1080,2400,20:9,409,Android 11,8
Xiaomi377,Redmi Note 10T 5G,True,True,True,True,False,False,2021,July 20,190.0,161.8,75.4,8.9,6.5,83.6,1080,2400,20:9,405,Android 11,8
Xiaomi377,Redmi Note 11,True,True,True,False,False,False,2022,January 26,179.0,159.9,73.9,8.1,6.43,84.5,1080,2400,20:9,409,Android 11,8
Xiaomi377,Redmi Note 11 (China),True,True,True,True,False,False,2021,October 28,195.0,163.6,75.8,8.8,6.6,84.8,1080,2400,20:9,399,Android 11,8
Xiaomi377,Redmi Note 11 4G,True,True,True,False,False,False,2021,November 25,181.0,162,75.5,8.9,6.5,83.4,1080,2400,20:9,405,Android 11,8
Xiaomi377,Redmi Note 11 Pro,True,True,True,False,False,False,2022,January 26,202.0,164.2,76.1,8.1,6.67,86.0,1080,2400,20:9,395,Android 11,8
Xiaomi377,Redmi Note 11 Pro (China),True,True,True,True,False,False,2021,October 28,207.0,163.7,76.2,8.3,6.67,86.1,1080,2400,20:9,395,Android 11,8
Xiaomi377,Redmi Note 11 Pro 5G,True,True,True,True,False,False,2022,January 26,202.0,164.2,76.1,8.1,6.67,86.0,1080,2400,20:9,395,Android 11,8
Xiaomi377,Redmi Note 11 Pro+ 5G,True,True,True,True,False,False,2021,October 28,204.0,163.7,76.2,8.3,6.67,86.1,1080,2400,20:9,395,Android 11,8
Xiaomi377,Redmi Note 11 Pro+ 5G (India),True,True,True,True,False,False,2022,March 09,202.0,164.2,76.1,8.1,6.67,86.0,1080,2400,20:9,395,Android 11,8
Xiaomi377,Redmi Note 11 SE (India),True,True,True,False,False,False,2022,August 24,178.8,160.5,74.5,8.3,6.43,83.5,1080,2400,20:9,409,Android 11,8
Xiaomi377,Redmi Note 11E,True,True,True,True,False,False,2022,March 02,200.0,164,76.1,8.9,6.58,83.6,1080,2408,20:9,401,Android 11,8
Xiaomi377,Redmi Note 11E Pro,True,True,True,True,False,False,2022,March 02,202.0,164.2,76.1,8.1,6.67,86.0,1080,2400,20:9,395,Android 11,8
Xiaomi377,Redmi Note 11R,True,True,True,True,False,False,2022,September 30,201.0,164,76.1,8.9,6.58,83.6,1080,2408,20:9,401,Android 12,8
Xiaomi377,Redmi Note 11S,True,True,True,False,False,False,2022,January 26,179.0,159.9,73.9,8.1,6.43,84.5,1080,2400,20:9,409,Android 11,8
Xiaomi377,Redmi Note 11S 5G,True,True,True,True,False,False,2022,March 29,195.0,163.6,75.8,8.8,6.6,84.8,1080,2400,20:9,399,Android 11,8
Xiaomi377,Redmi Note 11SE,True,True,True,True,False,False,2022,May 24,190.0,161.8,75.3,8.9,6.5,83.7,1080,2400,20:9,405,Android 11,8
Xiaomi377,Redmi Note 11T 5G,True,True,True,True,False,False,2021,November 30,195.0,163.6,75.8,8.8,6.6,84.8,1080,2400,20:9,399,Android 11,8
Xiaomi377,Redmi Note 11T Pro,True,True,True,True,False,False,2022,May 24,200.0,163.6,74.3,8.9,6.6,85.1,1080,2460,None,407,Android 12,8
Xiaomi377,Redmi Note 11T Pro+,True,True,True,True,False,False,2022,May 24,198.0,163.6,74.3,8.9,6.6,85.1,1080,2460,None,407,Android 12,8
Xiaomi377,Redmi Note 12,True,True,True,True,False,False,2022,October 27,188.0,165.9,76.2,8,6.67,85.0,1080,2400,20:9,395,Android 12,8
Xiaomi377,Redmi Note 12 (China),True,True,True,True,False,False,2022,October 27,188.0,165.9,76.2,8,6.67,85.0,1080,2400,20:9,395,Android 12,8
Xiaomi377,Redmi Note 12 4G,True,True,True,False,False,False,2023,March 23,183.5,165.7,76,7.9,6.67,85.3,1080,2400,20:9,395,Android 13,8
