Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Samsung1383,S342i,True,False,False,False,True,False,2005,Q1,85.0,89,45,24,None,None,96,96,None,None,None,None
Samsung1383,S3500,True,False,False,False,True,True,2009,"February. Released 2009, May",95.0,99.9,48,14.3,2.2,31.3,240,320,4:3,182,None,None
Samsung1383,S3550 Shark 3,True,False,False,False,True,True,2010,"January. Released 2010, March",79.0,95.8,45.8,14.4,2.0,28.2,240,320,4:3,200,None,None
Samsung1383,S3600,True,False,False,False,True,True,2008,"October. Released 2009, January",105.0,98,49.9,15.3,2.2,31.1,176,220,None,128,None,None
Samsung1383,S3650 Corby,True,False,False,False,True,True,2009,"August. Released 2009, September",90.0,103,56.5,12,2.8,41.7,240,320,4:3,143,None,None
Samsung1383,S3650W Corby,True,False,False,False,True,True,2010,"March. Released 2010, March",93.2,103,56.5,12,2.8,41.7,None,None,None,None,None,None
Samsung1383,S3770,True,True,False,False,False,False,2011,"August. Released 2011, September",80.0,96.3,53.8,13,2.8,46.9,None,None,None,None,None,None
Samsung1383,S3850 Corby II,True,False,False,False,True,True,2011,"March. Released 2011, April",102.0,109.9,60.6,11.7,3.2,47.6,240,320,4:3,125,TouchWiz UI,None
Samsung1383,S400i,True,False,False,False,True,True,2006,February,88.0,91,45,20.9,1.8,24.9,176,220,None,157,None,None
Samsung1383,S401i,True,False,False,False,True,False,2006,July,75.0,88,44,19.8,None,None,96,96,None,None,None,None
Samsung1383,S410i,True,False,False,False,True,False,2005,Q1,90.0,91,45,23,None,None,96,96,None,None,None,None
Samsung1383,S500,True,False,False,False,True,False,2003,None,80.0,83,43,22,None,None,96,64,None,None,None,None
Samsung1383,S500i,True,False,False,False,True,True,2005,Q4,98.0,91,47,23,None,None,None,None,None,None,None,None
Samsung1383,S501i,True,False,False,False,True,False,2006,July,80.0,89.7,46,19.5,None,None,96,80,None,None,None,None
Samsung1383,S5050,True,False,False,False,True,True,2009,"February. Released 2009, August",102.0,105,49,14.9,2.2,29.1,240,320,4:3,182,None,None
Samsung1383,S5150 Diva folder,True,False,False,False,True,True,2009,"December. Released 2010, March",82.8,94,47,17.4,2.2,33.9,None,None,None,None,None,None
Samsung1383,S5200,True,False,False,False,True,True,2009,"May. Released 2009, June",97.0,104,49,10.9,2.1,26.8,240,320,4:3,190,None,None
Samsung1383,S5230 Star,True,False,False,False,True,True,2009,"March. Released 2009, May",93.5,104,53,11.9,3.0,46.5,None,None,None,None,None,None
Samsung1383,S5230W Star WiFi,True,False,False,False,True,True,2009,"September. Released 2009, September",92.0,104,53,11.9,3.0,46.5,None,None,None,None,None,None
Samsung1383,S5233T,True,False,False,False,True,True,2009,"August. Released 2009, September",95.0,106,53.5,11.9,3.0,45.2,None,None,None,None,None,None
Samsung1383,S5250 Wave525,True,False,False,False,True,True,2010,"June. Released 2010, October",100.0,109.5,55,11.9,3.2,48.4,None,None,None,None,bada OS,None
Samsung1383,S5260 Star II,True,False,False,False,True,True,2011,"January. Released 2011, February",94.0,107.5,54,12.4,3.0,44.1,None,None,None,None,None,None
Samsung1383,S5330 Wave533,True,False,False,False,True,True,2010,"June. Released 2010, October",118.0,109.5,55,15.2,3.2,48.4,None,None,None,None,bada OS,None
Samsung1383,S5350 Shark,True,True,False,False,False,False,2010,"January. Released 2010, March",99.2,115.2,46.7,11.9,2.2,27.9,240,320,4:3,182,None,None
Samsung1383,S5500 Eco,True,True,False,False,False,False,2009,December. Released 2010,95.0,94.8,46,14.8,2.2,34.4,240,320,4:3,182,None,None
Samsung1383,S5510,True,True,False,False,False,False,2009,"October. Released 2009, October",88.0,93.8,46.6,16.7,2.1,31.2,None,None,None,None,None,None
Samsung1383,S5530,True,True,False,False,False,False,2010,"August. Released 2010, August",96.0,105,49.5,11.5,2.2,28.8,240,320,4:3,182,None,None
Samsung1383,S5550 Shark 2,True,True,False,False,False,False,2010,"January. Released 2010, March",99.0,101.8,48.7,14.8,2.2,30.2,240,320,4:3,182,None,None
Samsung1383,S5560 Marvel,True,False,False,False,True,True,2009,"October. Released 2009, November",96.0,106,53.5,11.9,3.0,45.2,None,None,None,None,None,None
Samsung1383,S5600 Preston,True,True,False,False,False,False,2009,"March. Released 2009, June",96.0,102.8,54.8,12.9,2.8,43.1,None,None,None,None,None,None
Samsung1383,S5600v Blade,True,True,False,False,False,False,2009,June,92.0,102.8,54.8,12.9,2.8,43.1,None,None,None,None,None,None
