Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Asus203,Zenfone 4 Max ZC520KL,True,True,True,False,False,False,2017,August,156.0,150.5,73.3,8.8,5.2,67.6,720,1280,16:9,282,Android 7 ,4
Asus203,Zenfone 4 Max ZC554KL,True,True,True,False,False,False,2017,July,181.0,154,76.9,8.9,5.5,70.4,720,1280,16:9,267,Android 7 ,8
Asus203,Zenfone 4 Pro ZS551KL,True,True,True,False,False,False,2017,August,175.0,156.9,75.6,7.6,5.5,70.3,1080,1920,16:9,401,Android 7.1.1 ,8
Asus203,Zenfone 4 Selfie Lite ZB553KL,True,True,True,False,False,False,2017,October,144.0,155.7,75.9,7.9,5.5,70.6,720,1280,16:9,267,Android 7 ,4
Asus203,Zenfone 4 Selfie Pro ZD552KL,True,True,True,False,False,False,2017,August,147.0,154,74.8,6.9,5.5,72.4,1080,1920,16:9,401,Android 7 ,8
Asus203,Zenfone 4 Selfie ZB553KL,True,True,True,False,False,False,2017,September,144.0,155.7,75.9,7.9,5.5,70.6,720,1280,16:9,267,Android 7.0 ,8
Asus203,Zenfone 4 Selfie ZD553KL,True,True,True,False,False,False,2017,August,144.0,155.7,75.9,7.9,5.5,70.6,720,1280,16:9,267,Android 7.0 ,8
Asus203,Zenfone 4 ZE554KL,True,True,True,False,False,False,2017,August,165.0,155.4,75.2,7.7,5.5,71.4,1080,1920,16:9,401,Android 7.1.1 ,8
Asus203,Zenfone 5 A500CG (2014),True,True,False,False,False,False,2014,"January. Released 2014, April",145.0,148.2,72.8,10.3,5.0,63.9,720,1280,16:9,294,Android 4.3 ,2
Asus203,Zenfone 5 A500KL (2014),True,True,True,False,False,False,2014,"June. Released 2014, July",145.0,148.2,72.8,10.3,5.0,63.9,720,1280,16:9,294,Android 4.4.2 ,4
Asus203,Zenfone 5 A501CG (2015),True,True,False,False,False,False,2015,"January. Released 2015, January",145.0,148.2,72.8,10.3,5.0,63.9,720,1280,16:9,294,Android 4.3 ,2
Asus203,Zenfone 5 Lite A502CG (2014),True,True,False,False,False,False,2014,"November. Released 2014, November",160.0,148.2,72.8,10.8,5.0,63.9,540,960,16:9,220,Android 4.4.2 ,2
Asus203,Zenfone 5 Lite ZC600KL,True,True,True,False,False,False,2018,February,168.0,160.6,76.2,7.8,6.0,75.9,1080,2160,18:9,402,Android 7.1.1 ,8
Asus203,Zenfone 5 ZE620KL,True,True,True,False,False,False,2018,February,165.0,153,75.7,7.7,6.2,83.6,1080,2246,7:9,402,Android 8.0 ,8
Asus203,Zenfone 5z ZS620KL,True,True,True,False,False,False,2018,February,165.0,153,75.7,7.9,6.2,83.6,1080,2246,7:9,402,Android 8.0 ,8
Asus203,Zenfone 6 A600CG (2014),True,True,False,False,False,False,2014,"January. Released 2014, May",196.0,166.9,84.3,9.9,6.0,70.5,720,1280,16:9,245,Android 4.3 ,2
Asus203,Zenfone 6 A601CG (2014),True,True,False,False,False,False,2014,"January. Released 2014, May",196.0,166.9,84.3,9.9,6.0,70.5,720,1280,16:9,245,Android 4.3 ,2
Asus203,Zenfone 6 ZS630KL,True,True,True,False,False,False,2019,May 16,190.0,159.1,75.4,9.2,6.4,83.8,1080,2340,5:9,403,Android 9.0 ,8
Asus203,Zenfone 7,True,True,True,True,False,False,2020,August 26,230.0,165.1,77.3,9.6,6.67,84.2,1080,2400,20:9,395,Android 10,8
Asus203,Zenfone 7 Pro,True,True,True,True,False,False,2020,August 26,230.0,165.1,77.3,9.6,6.67,84.2,1080,2400,20:9,395,Android 10,8
Asus203,Zenfone 8,True,True,True,True,False,False,2021,May 12,169.0,148,68.5,8.9,5.9,82.9,1080,2400,20:9,446,Android 11,8
Asus203,Zenfone 8 Flip,True,True,True,True,False,False,2021,May 12,230.0,165,77.3,9.6,6.67,84.2,1080,2400,20:9,395,Android 11,8
Asus203,Zenfone 9,True,True,True,True,False,False,2022,July 28,169.0,146.5,68.1,9.1,5.9,84.6,1080,2400,20:9,445,Android 12,8
Asus203,Zenfone AR ZS571KL,True,True,True,False,False,False,2017,January,170.0,158.7,77.7,9,5.7,72.6,1440,2560,16:9,515,Android 7 ,4
Asus203,Zenfone C ZC451CG,True,True,False,False,False,False,2015,"January. Released 2015, February",150.0,136.5,67,10.9,4.5,61.0,480,854,16:9,218,Android 4.4.2 ,2
Asus203,Zenfone Go T500,True,True,True,False,False,False,2016,"April. Released 2016, April",153.0,146,73,9.9,5.0,64.7,720,1280,16:9,294,Android 4.4 ,4
Asus203,Zenfone Go ZB450KL,True,True,True,False,False,False,2016,"July. Released 2016, August",135.0,136.5,66.7,11.2,4.5,61.3,480,854,16:9,218,Android 6 ,4
Asus203,Zenfone Go ZB452KG,True,True,False,False,False,False,2016,"April. Released 2016, April",125.0,136.5,66.7,11.2,4.5,61.3,480,854,16:9,218,Android 5.1 ,4
Asus203,Zenfone Go ZB500KL,True,True,True,False,False,False,2016,"October. Released 2016, October",150.0,143.7,70.9,11.3,5.0,67.6,720,1280,16:9,294,Android 6.0 ,4
Asus203,Zenfone Go ZB551KL,True,True,True,False,False,False,2016,"April. Released 2016, May",160.0,151,76.9,10.7,5.5,71.8,720,1280,16:9,267,Android 5.1 ,4
Asus203,Zenfone Go ZB552KL,True,True,True,False,False,False,2017,May,168.0,153.4,76.4,10.9,5.5,71.2,720,1280,16:9,267,Android 6 ,4
Asus203,Zenfone Go ZB690KG,True,True,False,False,False,False,2016,December,270.0,188,101.4,8.9,6.9,70.3,600,1024,16:9,172,Android 5.1 ,4
Asus203,Zenfone Go ZC451TG,True,True,False,False,False,False,2015,"December. Released 2015, December",133.5,135,67,10.1,4.5,61.7,480,854,16:9,218,Android 5.1 ,4
Asus203,Zenfone Go ZC500TG,True,True,False,False,False,False,2015,"August. Released 2015, August",135.0,144.5,71,10,5.0,67.2,720,1280,16:9,294,Android 5.1 ,4
Asus203,Zenfone Live ZB501KL,True,True,True,False,False,False,2017,February,120.0,141.2,71.7,8,5.0,68.1,720,1280,16:9,294,Android 6.0 ,4
Asus203,Zenfone Max (M1) ZB555KL,True,True,True,False,False,False,2018,February,150.0,147.3,70.9,8.7,5.5,84.4,720,1440,16:10,245,Android 8 ,4
Asus203,Zenfone Max (M1) ZB556KL,True,True,True,False,False,False,2018,October,150.0,147.3,70.9,8.7,5.45,82.8,720,1440,16:10,247,Android 8 ,8
Asus203,Zenfone Max (M2) ZB633KL,True,True,True,False,False,False,2018,December,160.0,158.4,76.3,7.7,6.26,80.9,720,1520,19:9,269,Android 8.1 ,8
Asus203,Zenfone Max Plus (M1) ZB570TL,True,True,True,False,False,False,2017,November,160.0,152.6,73,8.8,5.7,75.3,1080,2160,18:9,424,Android 7 ,8
Asus203,Zenfone Max Plus (M2) ZB634KL,True,True,True,False,False,False,2019,March,165.0,159.2,76.2,8.4,6.26,81.4,1080,2246,7:9,398,Android 8.0 ,8
Asus203,Zenfone Max Pro (M1) ZB601KL/ZB602K,True,True,True,False,False,False,2018,April,180.0,159,76,8.5,5.99,76.2,1080,2160,18:9,404,Android 8.1 ,8
Asus203,Zenfone Max Pro (M2) ZB631KL,True,True,True,False,False,False,2018,December,175.0,157.9,75.5,8.5,6.26,82.0,1080,2280,19:9,403,Android 8.1 ,8
Asus203,Zenfone Max Shot ZB634KL,True,True,True,False,False,False,2019,March,165.0,159.2,76.2,8.4,6.26,81.4,1080,2246,7:9,398,Android 8.0 ,8
Asus203,Zenfone Max ZC550KL,True,True,True,False,False,False,2015,"August. Released 2016, January",202.0,156,77.5,10.6,5.5,69.0,720,1280,16:9,267,Android 5.0.1 ,4
Asus203,Zenfone Max ZC550KL (2016),True,True,True,False,False,False,2016,"May. Released 2016, May",202.0,156,77.5,10.6,5.5,69.0,720,1280,16:9,267,Android 6.0.1 ,8
Asus203,Zenfone Pegasus 3,True,True,True,False,False,False,2016,"June. Released 2016, June",158.4,149.5,73.7,8.6,5.2,67.7,720,1280,16:9,282,Android 6.0.1 ,4
Asus203,Zenfone Selfie ZD551KL,True,True,True,False,False,False,2015,"June. Released 2015, August",170.0,156.5,77.2,10.8,5.5,68.3,1080,1920,16:9,403,Android 5.0 ,8
Asus203,Zenfone V V520KL,True,True,True,False,False,False,2017,September,147.1,146.6,72.6,7.6,5.2,70.0,1080,1920,16:9,424,Android 7 ,4
Asus203,Zenfone Zoom ZX550,True,True,True,False,False,False,2015,"January. Released 2015, December",185.0,158.9,78.8,12,5.5,65.9,1080,1920,16:9,403,Android 5.0 ,4
Asus203,Zenfone Zoom ZX551ML,True,True,True,False,False,False,2015,"September. Released 2015, December",185.0,158.9,78.8,12,5.5,66.6,1080,1920,16:9,401,Android 5.0 ,4
Asus203,Zenpad 10 Z300C,False,False,False,False,False,False,2015,"June. Released 2015, June",510.0,251.6,172,7.9,10.1,68.4,800,1280,16:10,149,Android 5.0 ,4
Asus203,Zenpad 10 Z300M,False,False,False,False,False,False,2016,"May. Released 2016, May",490.0,251.6,172,7.9,10.1,68.4,800,1280,16:10,149,Android 6.0 ,4
Asus203,Zenpad 3 8.0 Z581KL,True,True,True,False,False,False,2016,"December. Released 2017, January",320.0,205.4,136.4,7.6,7.9,69.0,1536,2048,4:3,324,Android 6.0 ,None
Asus203,Zenpad 3S 10 Z500KL,True,True,True,False,False,False,2017,January,490.0,242.3,164.2,6.8,9.7,73.2,1536,2048,4:3,264,Android 6.0 ,None
Asus203,Zenpad 3S 10 Z500M,False,False,False,False,False,False,2016,"July. Released 2016, August",430.0,240.5,163.7,7.2,9.7,74.0,1536,2048,4:3,264,Android 6.0 ,None
Asus203,Zenpad 3s 8.0 Z582KL,True,True,True,False,False,False,2017,May,,,,,None,None,1536,2048,4:3,324,Android 7.1 ,8
Asus203,Zenpad 7.0 Z370CG,True,True,False,False,False,False,2015,"August. Released 2015, August",272.0,189,110.9,8.7,7.0,67.8,800,1280,16:10,216,Android 5.0 ,4
Asus203,Zenpad 8.0 Z380C,False,False,False,False,False,False,2015,"June. Released 2015, July",350.0,209,123,8.5,8.0,72.2,800,1280,16:10,189,Android 5.0 ,4
Asus203,Zenpad 8.0 Z380KL,True,True,True,False,False,False,2015,"June. Released 2015, July",350.0,209,123,8.5,8.0,72.2,800,1280,16:10,189,Android 5.0 ,8
Asus203,Zenpad 8.0 Z380M,False,False,False,False,False,False,2016,"April. Released 2016, May",350.0,209,123,8.5,8.0,72.2,800,1280,16:10,189,Android 6.0 ,None
Asus203,Zenpad C 7.0,True,True,False,False,False,False,2015,"June. Released 2015, July",265.0,189,108,8.4,7.0,67.6,600,1024,16:9,170,Android 5.0 ,4
Asus203,Zenpad C 7.0 Z170MG,True,True,False,False,False,False,2015,"June. Released 2015, August",275.0,189,108,9.5,7.0,67.6,600,1024,16:9,170,Android 5.0 ,4
Asus203,Zenpad S 8.0 Z580C,False,False,False,False,False,False,2015,"June. Released 2015, August",317.0,203.2,134.5,6.9,8.0,72.5,1536,2048,4:3,320,Android 5.0 ,4
Asus203,Zenpad S 8.0 Z580CA,False,False,False,False,False,False,2015,"June. Released 2015, August",298.0,203.2,134.5,6.6,8.0,72.5,1536,2048,4:3,320,Android 5.0 ,4
Asus203,Zenpad Z10 ZT500KL,False,False,True,False,False,False,2016,"October. Released 2016, October",490.0,242.3,166.1,7.1,9.7,72.4,1536,2048,4:3,264,Android 6.0 ,None
Asus203,Zenpad Z8,False,False,True,False,True,True,2016,"June. Released 2016, June",320.1,,,,7.9,69.1,1536,2048,4:3,324,Android 6.0 ,None
Asus203,Zenpad Z8s ZT582KL,True,True,True,False,True,True,2017,August,306.0,204,133.9,6.9,7.9,70.8,1536,2048,4:3,324,Android 7.0 ,8
Asus203,Zenwatch 2 WI501Q,False,False,False,False,False,False,2015,"September. Released 2015, September",,49.6,40.7,10.9,None,None,320,320,None,278,Android Wear OS 2.1,4
Asus203,Zenwatch 2 WI502Q,False,False,False,False,False,False,2015,"September. Released 2015, September",,45.2,37.2,11.8,None,None,280,280,None,273,Android Wear OS 2.1,4
Asus203,Zenwatch 3 WI503Q,False,False,False,False,False,False,2016,"August. Released 2016, December",48.0,45,45,10.8,None,None,400,400,None,287,Android Wear OS 2.1,4
Asus203,Zenwatch WI500Q,False,False,False,False,False,False,2014,"September. Released 2014, September",75.0,51,39.9,9.4,None,None,320,320,None,278,Android Wear OS,4
