Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Infinix125,Note 5 Stylus,True,True,True,False,False,False,2018,None,173.0,158,75,8.4,6.0,78.0,1080,2160,18:9,403,Android 8.1 ,8
Infinix125,Note 6,True,True,True,False,False,False,2019,June,173.0,154.2,74.5,7.7,6.01,81.1,1080,2160,18:9,402,Android 9.0 ,8
Infinix125,Note 7,True,True,True,False,False,False,2020,April 06,206.0,173.4,79,8.8,6.95,83.7,720,1640,None,258,Android 10,8
Infinix125,Note 7 Lite,True,True,True,False,False,False,2020,April 06,185.0,165.4,76.8,8.8,6.6,82.8,720,1600,20:9,266,Android 10,8
Infinix125,Note 8,True,True,True,False,False,False,2020,October 15,None,175.3,78.8,9,6.95,83.0,720,1640,None,258,Android 10,8
Infinix125,Note 8i,True,True,True,False,False,False,2020,October 15,None,171.4,77.7,8.9,6.78,82.0,720,1640,None,264,Android 10,8
Infinix125,S2 Pro,True,True,True,False,False,False,2017,None,147.0,148.9,72.1,8.1,5.2,69.4,720,1280,16:9,282,Android 7.0 ,8
Infinix125,S3X,True,True,True,False,False,False,2018,None,150.0,156.7,75.3,8,6.2,82.0,720,1500,None,268,Android 8.1 ,8
Infinix125,S4,True,True,True,False,False,False,2019,April,154.0,156,75,7.9,6.2,82.0,720,1520,19:9,271,Android 9.0 ,8
Infinix125,S5,True,True,True,False,False,False,2019,October 15,178.0,164,76,7.9,6.6,81.9,720,1600,20:9,270,Android 9.0 ,8
Infinix125,S5 Pro,True,True,True,False,False,False,2020,March 06,195.0,162.5,76.9,9,6.53,83.8,1080,2340,5:9,395,Android 10,8
Infinix125,S5 Pro (16+32),True,True,True,False,False,False,2020,March 06,195.0,162.5,76.9,9,6.53,83.8,1080,2340,5:9,395,Android 10,8
Infinix125,S5 Pro (48+40),True,True,True,False,False,False,2020,March 06,195.0,162.5,76.9,9,6.53,83.8,1080,2340,5:9,395,Android 10,8
Infinix125,S5 lite,True,True,True,False,False,False,2019,November,178.0,164,76,7.9,6.6,84.4,720,1600,20:9,266,Android 9.0 ,8
