0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.1585413011201378,-0.3415855788325758,-0.2440335184221814,-0.1938385552943247,-0.1579584833278387,-0.3641243122290194,-0.0657858214259826,-0.0874969935409135,-0.8548176018840271,-0.1596016984363288,0.8704431322408765,-0.104397487148164,-0.2368711069996056,0.4497054177979663,1.008436033443703,0.1592309507055319,0.4206578135019192,0.0393191389846713,-0.2404394110894004,0.1747999910594221,0.6979570390967079,0.1146450424190988
-0.1585413011201378,-0.3415855788325758,-0.2440335184221814,-0.1938385552943247,-0.9784965747100336,-0.4567262149255659,-0.6982592115771346,-0.5836237623920801,0.1803025008676036,-0.7738375803733928,0.134340373255579,-0.566193225768,-0.8514216676359311,-0.6861330278004932,-1.3577217402626756,0.1592309507055319,-0.5547397780456964,-0.7628986281073258,-0.7008744809681301,0.8769132884814342,-1.0459488144804576,-0.1022111883715049
-0.1585413011201378,-0.3415855788325758,-0.2440335184221814,-0.1938385552943247,-0.1579584833278387,-0.4464371146259496,-0.3377493791909778,-0.4080712134139752,-0.5503705128394304,-0.4667196394048608,-0.1797301372448146,-0.2109657345219716,-0.6670564994450334,-0.6345040075460178,-0.5690024823605493,0.1592309507055319,-0.5547397780456964,-0.5623441863343265,-0.5035451653058174,-0.52731330636259,-0.464646863288069,0.0062169270237964
-0.1585413011201378,-0.3415855788325758,-0.2440335184221814,-0.1938385552943247,0.6625796080543563,0.1811980036506436,0.3358347813199993,-0.1180278716240626,-0.1850340059859128,0.5590542834300358,0.8115549115220527,1.1566601067752371,0.6849547339548826,-0.1698428252557388,1.008436033443703,1.1517568155547344,0.8595867296983463,1.2426457896226673,0.2857720973434335,0.1747999910594221,0.6979570390967079,0.9820699655815134
-0.1585413011201378,-0.3415855788325758,-0.2440335184221814,-0.1938385552943247,-0.7049838775826354,-0.3641243122290194,0.0954948930625608,-0.0378843166557969,-0.8548176018840271,-0.1596016984363288,-0.4447271304795218,-0.4063408547072875,-0.4826913312541357,0.5013344380524417,1.008436033443703,0.1592309507055319,-0.5547397780456964,-0.3617897445613272,-0.5035451653058174,4.387479775591495,-0.464646863288069,-0.1022111883715049
-0.1585413011201378,-0.3415855788325758,-0.2440335184221814,-0.1938385552943247,-1.252009271837432,-0.4639285851352972,-0.9702227693421296,-0.5912564819128674,2.0678744529441064,-1.0809555213419246,-0.77842704788619,-1.2944095828223583,-0.8514216676359311,-0.0149557644923125,-1.3577217402626756,-0.0889005155067682,-1.009925320767917,-0.8631758489938255,-0.6350980424140259,-1.229426603784602,0.1166550879043194,-1.1864923423245235
-0.1585413011201378,-0.3415855788325758,-0.2440335184221814,-0.1938385552943247,-1.252009271837432,-0.4680442252551438,-0.7203957802324245,-0.4118875731743686,-0.3677022594126716,-0.6509904039859798,0.0558227456304805,-0.2287271090842732,-0.7899666115722985,1.224140721615098,-1.3577217402626756,-0.0889005155067682,-0.5027185731631569,-0.3617897445613272,-0.2404394110894004,-1.229426603784602,0.1166550879043194,-0.1022111883715049
-0.1585413011201378,-0.3415855788325758,-0.2440335184221814,-0.1938385552943247,0.9360923051817548,0.0268614991563993,0.373783184729068,-0.0913133533013074,-0.3677022594126716,0.5590542834300358,0.8115549115220527,1.041211172120278,0.3776794536367198,0.6045924785613926,1.008436033443703,1.1517568155547344,0.8595867296983463,1.2426457896226673,1.3381951142091013,0.1747999910594221,0.6979570390967079,0.9820699655815134
-0.1585413011201378,-0.3415855788325758,-0.2440335184221814,-0.1938385552943247,0.9360923051817548,-0.0554513032405309,0.3136982126647084,-0.121844231384456,-0.1850340059859128,0.454634183500735,-0.4152830201201098,0.8191939900915104,0.3776794536367198,-0.6345040075460178,1.008436033443703,1.1517568155547344,-0.3596602597361732,0.44042802253067,0.2857720973434335,0.8769132884814342,-0.464646863288069,0.0062169270237964
-0.1585413011201378,2.9275240582979603,-0.2440335184221814,-0.1938385552943247,0.1155542137995596,-0.2612333092328566,-0.0373245188691806,-0.2096205058735085,-1.2810435265464633,-0.1596016984363288,2.234686912226961,-0.0155906143366569,0.2240418134776384,-0.0149557644923125,1.008436033443703,0.1592309507055319,1.786214441668581,0.44042802253067,0.2857720973434335,2.9832531807474707,0.6979570390967079,0.1146450424190988
